Elapsed Time,II,MAX FREQUENCY
0.4305555555555556,-0.45820837400947806,120.0
0.43333333333333335,-0.4330127018922368,120.0
0.4361111111111111,-0.6160615738402918,120.0
0.4388888888888889,-1.5888305265672626,120.0
0.4416666666666667,-0.43301270189221097,120.0
0.4444444444444445,0.9254165783983216,120.0
0.44722222222222224,0.24884575839739292,120.0
0.45,-1.531303683443462e-14,120.0
0.4527777777777778,-0.24884575839738535,120.0
0.45555555555555555,-0.9254165783983184,120.0
0.45833333333333337,0.4330127018922276,120.0
0.46111111111111114,1.5888305265672742,120.0
0.4638888888888889,0.6160615738403206,120.0
0.4666666666666667,0.433012701892217,120.0
0.46944444444444444,0.45820837400947406,120.0
0.47222222222222227,-0.41238636340983453,120.0
0.47500000000000003,-1.8265488471750256e-14,120.0
0.4777777777777778,0.11161889704896058,120.0
0.48055555555555557,-1.0506046394615,120.0
0.48333333333333334,-0.4330127018922477,120.0
0.4861111111111111,0.49727922461253143,120.0
0.48888888888888893,-0.26200263022938547,120.0
0.4916666666666667,-0.4330127018922334,120.0
0.49444444444444446,-0.7021787843004155,120.0
0.49722222222222223,-1.45689130550749,120.0
0.5,-3.013126310411759e-14,120.0
0.5027777777777778,1.4568913055075046,120.0
0.5055555555555555,0.702178784300447,120.0
0.5083333333333333,0.43301270189220176,120.0
0.5111111111111112,0.2620026302293815,120.0
0.513888888888889,-0.4972792246125309,120.0
0.5166666666666667,0.4330127018922091,120.0
0.5194444444444445,1.0506046394615225,120.0
0.5222222222222223,-0.11161889704894468,120.0
0.525,-2.597009611544287e-14,120.0
0.5277777777777778,0.4123863634098177,120.0
0.5305555555555556,-0.45820837400946174,120.0
0.5333333333333333,-0.43301270189224983,120.0
0.5361111111111111,-0.6160615738402834,120.0
0.5388888888888889,-1.5888305265672493,120.0
0.5416666666666667,-0.43301270189218555,120.0
0.5444444444444445,0.9254165783983399,120.0
0.5472222222222223,0.2488457583973811,120.0
0.55,2.2056021997384127e-15,120.0
0.5527777777777778,-0.24884575839738296,120.0
0.5555555555555556,-0.9254165783983143,120.0
0.5583333333333333,0.43301270189220875,120.0
0.5611111111111111,1.588830526567288,120.0
0.5638888888888889,0.6160615738403296,120.0
0.5666666666666667,0.4330127018922005,120.0
0.5694444444444444,0.4582083740094904,120.0
0.5722222222222223,-0.41238636340983365,120.0
0.5750000000000001,-8.805708007531984e-15,120.0
0.5777777777777778,0.11161889704894759,120.0
0.5805555555555556,-1.050604639461489,120.0
0.5833333333333334,-0.43301270189223556,120.0
0.5861111111111111,0.4972792246125332,120.0
0.5888888888888889,-0.2620026302293677,120.0
0.5916666666666667,-0.4330127018922497,120.0
0.5944444444444444,-0.7021787843004133,120.0
0.5972222222222222,-1.4568913055074806,120.0
0.6,-6.173705421230472e-14,120.0
0.6027777777777777,1.456891305507495,120.0
0.6055555555555556,0.7021787843004211,120.0
0.6083333333333334,0.43301270189222124,120.0
0.6111111111111112,0.26200263022938575,120.0
0.6138888888888889,-0.4972792246125284,120.0
0.6166666666666667,0.43301270189222485,120.0
0.6194444444444445,1.0506046394615454,120.0
0.6222222222222222,-0.11161889704892108,120.0
0.625,-1.2957601972424102e-14,120.0
0.6277777777777778,0.4123863634098302,120.0
0.6305555555555555,-0.45820837400945946,120.0
0.6333333333333333,-0.43301270189225755,120.0
0.6361111111111112,-0.6160615738403218,120.0
0.638888888888889,-1.588830526567245,120.0
0.6416666666666667,-0.43301270189223073,120.0
0.6444444444444445,0.9254165783983195,120.0
0.6472222222222223,0.24884575839740225,120.0
0.65,-1.225018187529306e-14,120.0
0.6527777777777778,-0.2488457583973808,120.0
0.6555555555555556,-0.9254165783983094,120.0
0.6583333333333333,0.43301270189219165,120.0
0.6611111111111111,1.588830526567268,120.0
0.6638888888888889,0.6160615738403568,120.0
0.6666666666666667,0.433012701892207,120.0
0.6694444444444445,0.458208374009454,120.0
0.6722222222222223,-0.412386363409832,120.0
0.675,-2.421492329491722e-14,120.0
0.6777777777777778,0.11161889704896202,120.0
0.6805555555555556,-1.0506046394615125,120.0
0.6833333333333333,-0.43301270189224483,120.0
0.6861111111111111,0.4972792246125418,120.0
0.6888888888888889,-0.2620026302293802,120.0
0.6916666666666667,-0.43301270189223956,120.0
0.6944444444444444,-0.7021787843003777,120.0
0.6972222222222223,-1.4568913055074946,120.0
0.7000000000000001,2.7449419758725184e-14,120.0
0.7027777777777778,1.4568913055075194,120.0
0.7055555555555556,0.7021787843004538,120.0
0.7083333333333334,0.43301270189221897,120.0
0.7111111111111111,0.26200263022938625,120.0
0.7138888888888889,-0.4972792246125208,120.0
0.7166666666666667,0.4330127018922014,120.0
0.7194444444444444,1.050604639461536,120.0
0.7222222222222222,-0.11161889704890574,120.0
0.725,-2.84223284110406e-14,120.0
0.7277777777777779,0.4123863634097993,120.0
0.7305555555555556,-0.45820837400947617,120.0
0.7333333333333334,-0.43301270189220487,120.0
0.7361111111111112,-0.6160615738402946,120.0
0.7388888888888889,-1.5888305265672447,120.0
0.7416666666666667,-0.4330127018922071,120.0
0.7444444444444445,0.9254165783983328,120.0
0.7472222222222222,0.24884575839740466,120.0
0.75,-6.223310273832954e-14,120.0
0.7527777777777778,-0.24884575839736867,120.0
0.7555555555555555,-0.925416578398321,120.0
0.7583333333333334,0.4330127018922188,120.0
0.7611111111111112,1.5888305265672629,120.0
0.763888888888889,0.6160615738402984,120.0
0.7666666666666667,0.433012701892185,120.0
0.7694444444444445,0.4582083740094512,120.0
0.7722222222222223,-0.4123863634098327,120.0
0.775,-3.2629733527163974e-14,120.0
0.7777777777777778,0.11161889704896472,120.0
0.7805555555555556,-1.0506046394614843,120.0
0.7833333333333333,-0.43301270189227525,120.0
0.7861111111111111,0.49727922461253,120.0
0.788888888888889,-0.26200263022940906,120.0
0.7916666666666667,-0.43301270189221835,120.0
0.7944444444444445,-0.7021787843004036,120.0
0.7972222222222223,-1.4568913055075003,120.0
0.8,-1.1261798707062942e-14,120.0
0.8027777777777778,1.4568913055075132,120.0
0.8055555555555556,0.702178784300425,120.0
0.8083333333333333,0.4330127018921922,120.0
0.8111111111111111,0.26200263022940645,120.0
0.8138888888888889,-0.4972792246125326,120.0
0.8166666666666667,0.43301270189217095,120.0
0.8194444444444445,1.050604639461512,120.0
0.8222222222222223,-0.11161889704893974,120.0
0.8250000000000001,1.3011875162382183e-14,120.0
0.8277777777777778,0.41238636340981444,120.0
0.8305555555555556,-0.45820837400946474,120.0
0.8333333333333334,-0.43301270189221974,120.0
0.8361111111111111,-0.6160615738403001,120.0
0.8388888888888889,-1.588830526567231,120.0
0.8416666666666667,-0.43301270189223656,120.0
0.8444444444444444,0.9254165783983188,120.0
0.8472222222222222,0.24884575839742593,120.0
0.85,-5.6346132373510016e-15,120.0
0.8527777777777779,-0.24884575839739778,120.0
0.8555555555555556,-0.9254165783983066,120.0
0.8583333333333334,0.43301270189218943,120.0
0.8611111111111112,1.5888305265672769,120.0
0.8638888888888889,0.6160615738403317,120.0
0.8666666666666667,0.43301270189218444,120.0
0.8694444444444445,0.45820837400946374,120.0
0.8722222222222222,-0.4123863634098178,120.0
0.875,-4.803894881454921e-14,120.0
0.8777777777777778,0.11161889704895495,120.0
0.8805555555555555,-1.0506046394614936,120.0
0.8833333333333334,-0.433012701892217,120.0
0.8861111111111112,0.4972792246125453,120.0
0.888888888888889,-0.26200263022939513,120.0
0.8916666666666667,-0.43301270189224517,120.0
0.8944444444444445,-0.7021787843004094,120.0
0.8972222222222223,-1.4568913055074968,120.0
0.9,-2.865673510004806e-14,120.0
0.9027777777777778,1.4568913055075163,120.0
0.9055555555555556,0.7021787843004464,120.0
0.9083333333333333,0.43301270189219,120.0
0.9111111111111111,0.2620026302294216,120.0
0.913888888888889,-0.49727922461252094,120.0
0.9166666666666667,0.4330127018922292,120.0
0.9194444444444445,1.050604639461517,120.0
0.9222222222222223,-0.1116188970489386,120.0
0.925,-2.452851276234312e-15,120.0
0.9277777777777778,0.4123863634098028,120.0
0.9305555555555556,-0.45820837400944364,120.0
0.9333333333333333,-0.4330127018922239,120.0
0.9361111111111111,-0.6160615738402729,120.0
0.9388888888888889,-1.5888305265672233,120.0
0.9416666666666667,-0.4330127018922659,120.0
0.9444444444444445,0.9254165783983165,120.0
0.9472222222222223,0.24884575839738823,120.0
0.9500000000000001,-2.7195824669983477e-14,120.0
0.9527777777777778,-0.2488457583973857,120.0
0.9555555555555556,-0.9254165783983126,120.0
0.9583333333333334,0.4330127018921811,120.0
0.9611111111111111,1.5888305265672855,120.0
0.9638888888888889,0.6160615738403212,120.0
0.9666666666666667,0.43301270189216245,120.0
0.9694444444444444,0.4582083740094569,120.0
0.9722222222222222,-0.41238636340982937,120.0
0.9750000000000001,-1.3710172598727431e-14,120.0
0.9777777777777779,0.11161889704897782,120.0
0.9805555555555556,-1.050604639461495,120.0
0.9833333333333334,-0.4330127018922368,120.0
0.9861111111111112,0.4972792246125619,120.0
0.9888888888888889,-0.2620026302293933,120.0
0.9916666666666667,-0.43301270189224744,120.0
0.9944444444444445,-0.702178784300383,120.0
0.9972222222222222,-1.4568913055074937,120.0
